Record_Number,Channel,CAN_ID_Hex,Frame_Type,Length,Timestamp,Data_Hex,First_4_Bytes,Float_Value
3807,0,0x10F,STD,8,2026-01-28T18:42:51.845733,03 00 03 00 75 44 30 3D,03000300,0.000000
3808,0,0x110,STD,8,2026-01-28T18:42:51.880295,03 00 03 00 D3 A4 F2 47,03000300,0.000000
3809,0,0x10F,STD,8,2026-01-28T18:42:51.926307,03 00 03 00 F0 D7 6F 3D,03000300,0.000000
3810,0,0x110,STD,8,2026-01-28T18:42:51.950312,03 00 03 00 0F F0 A9 48,03000300,0.000000
3811,0,0x110,STD,8,2026-01-28T18:42:51.974119,03 00 01 00 00 00 00 00,03000100,0.000000
3812,0,0x10F,STD,8,2026-01-28T18:42:51.974119,03 00 02 00 FA 3B 34 41,03000200,0.000000
3813,0,0x110,STD,8,2026-01-28T18:42:51.976120,03 00 02 00 FA 3B 34 41,03000200,0.000000
3814,0,0x10F,STD,8,2026-01-28T18:42:51.976120,03 00 01 00 00 00 00 00,03000100,0.000000
3815,0,0x10F,STD,8,2026-01-28T18:42:52.011126,03 00 03 00 FA 1B 57 3D,03000300,0.000000
3816,0,0x110,STD,8,2026-01-28T18:42:52.035132,03 00 03 00 2D F2 AC 48,03000300,0.000000
3817,0,0x10F,STD,8,2026-01-28T18:42:52.091712,03 00 03 00 7E 49 26 3D,03000300,0.000000
3818,0,0x110,STD,8,2026-01-28T18:42:52.115717,03 00 03 00 89 6C 02 48,03000300,0.000000
3819,0,0x10F,STD,8,2026-01-28T18:42:52.172531,03 00 03 00 35 EC 48 3D,03000300,0.000000
3820,0,0x110,STD,8,2026-01-28T18:42:52.195843,03 00 03 00 2D 76 82 48,03000300,0.000000
3821,0,0x10F,STD,8,2026-01-28T18:42:52.252856,03 00 03 00 FA CE D7 3C,03000300,0.000000
3822,0,0x110,STD,8,2026-01-28T18:42:52.276862,03 00 03 00 E0 8B 4D 48,03000300,0.000000
3823,0,0x10F,STD,8,2026-01-28T18:42:52.333874,03 00 03 00 F4 D2 4B 3D,03000300,0.000000
3824,0,0x110,STD,8,2026-01-28T18:42:52.357519,03 00 03 00 36 A8 2C 48,03000300,0.000000
3825,0,0x10F,STD,8,2026-01-28T18:42:52.403529,03 00 03 00 67 FD 3A 3D,03000300,0.000000
3826,0,0x110,STD,8,2026-01-28T18:42:52.427534,03 00 03 00 24 C7 5B 48,03000300,0.000000
3827,0,0x10F,STD,8,2026-01-28T18:42:52.484547,03 00 03 00 48 14 7B 3D,03000300,0.000000
3828,0,0x110,STD,8,2026-01-28T18:42:52.508553,03 00 03 00 C1 5B 73 48,03000300,0.000000
3829,0,0x10F,STD,8,2026-01-28T18:42:52.565565,03 00 03 00 3C A1 76 3D,03000300,0.000000
3830,0,0x110,STD,8,2026-01-28T18:42:52.589571,03 00 03 00 00 39 6B 48,03000300,0.000000
3831,0,0x10F,STD,8,2026-01-28T18:42:52.646583,03 00 03 00 7D 05 46 3D,03000300,0.000000
3832,0,0x110,STD,8,2026-01-28T18:42:52.670589,03 00 03 00 65 BB A6 48,03000300,0.000000
3833,0,0x10F,STD,8,2026-01-28T18:42:52.727509,03 00 03 00 DD 08 7B 3D,03000300,0.000000
3834,0,0x110,STD,8,2026-01-28T18:42:52.751514,03 00 03 00 2E EE F6 48,03000300,0.000000
3835,0,0x10F,STD,8,2026-01-28T18:42:52.808527,03 00 03 00 88 BA 30 3D,03000300,0.000000
3836,0,0x110,STD,8,2026-01-28T18:42:52.832533,03 00 03 00 69 4A 91 48,03000300,0.000000
3837,0,0x10F,STD,8,2026-01-28T18:42:52.889545,03 00 03 00 67 84 84 3D,03000300,0.000000
3838,0,0x110,STD,8,2026-01-28T18:42:52.913551,03 00 03 00 D6 9C AA 47,03000300,0.000000
3839,0,0x10F,STD,8,2026-01-28T18:42:52.970564,03 00 03 00 73 D7 66 3D,03000300,0.000000
3840,0,0x110,STD,8,2026-01-28T18:42:52.994569,03 00 03 00 14 BA DA 47,03000300,0.000000
3841,0,0x110,STD,8,2026-01-28T18:42:53.029577,03 00 01 00 00 00 00 00,03000100,0.000000
3842,0,0x10F,STD,8,2026-01-28T18:42:53.029577,03 00 01 00 00 00 00 00,03000100,0.000000
3843,0,0x110,STD,8,2026-01-28T18:42:53.029577,03 00 01 00 00 00 00 00,03000100,0.000000
3844,0,0x10F,STD,8,2026-01-28T18:42:53.029577,03 00 02 00 26 7B 2D 41,03000200,0.000000
3845,0,0x10F,STD,8,2026-01-28T18:42:53.042580,03 00 03 00 E9 87 74 3D,03000300,0.000000
3846,0,0x110,STD,8,2026-01-28T18:42:53.066585,03 00 03 00 D7 C3 6B 48,03000300,0.000000
3847,0,0x10F,STD,8,2026-01-28T18:42:53.123598,03 00 03 00 76 58 6D 3D,03000300,0.000000
3848,0,0x110,STD,8,2026-01-28T18:42:53.147604,03 00 03 00 4D BB 15 48,03000300,0.000000
3849,0,0x10F,STD,8,2026-01-28T18:42:53.204121,03 00 03 00 B7 82 00 3D,03000300,0.000000
3850,0,0x110,STD,8,2026-01-28T18:42:53.228126,03 00 03 00 BD AD 2E 48,03000300,0.000000
3851,0,0x10F,STD,8,2026-01-28T18:42:53.285072,03 00 03 00 CB 73 45 3D,03000300,0.000000
3852,0,0x110,STD,8,2026-01-28T18:42:53.309079,03 00 03 00 EB 7E C1 48,03000300,0.000000
3853,0,0x10F,STD,8,2026-01-28T18:42:53.365481,03 00 03 00 F0 90 D0 3C,03000300,0.000000
3854,0,0x110,STD,8,2026-01-28T18:42:53.389488,03 00 03 00 B5 70 94 48,03000300,0.000000
3855,0,0x10F,STD,8,2026-01-28T18:42:53.446491,03 00 03 00 9A 6F 57 3D,03000300,0.000000
3856,0,0x110,STD,8,2026-01-28T18:42:53.470157,03 00 03 00 C9 E6 C5 48,03000300,0.000000
3857,0,0x10F,STD,8,2026-01-28T18:42:53.527170,03 00 03 00 16 F9 65 3D,03000300,0.000000
3858,0,0x110,STD,8,2026-01-28T18:42:53.551175,03 00 03 00 0F EF BD 48,03000300,0.000000
3859,0,0x10F,STD,8,2026-01-28T18:42:53.608188,03 00 03 00 57 B3 5F 3D,03000300,0.000000
3860,0,0x110,STD,8,2026-01-28T18:42:53.632057,03 00 03 00 F9 92 25 48,03000300,0.000000
3861,0,0x10F,STD,8,2026-01-28T18:42:53.689070,03 00 03 00 95 78 89 3D,03000300,0.000000
3862,0,0x110,STD,8,2026-01-28T18:42:53.702074,03 00 03 00 B7 59 AA 48,03000300,0.000000
3863,0,0x10F,STD,8,2026-01-28T18:42:53.758953,03 00 03 00 1F 9B 31 3D,03000300,0.000000
3864,0,0x110,STD,8,2026-01-28T18:42:53.793961,03 00 03 00 2A 78 88 48,03000300,0.000000
3865,0,0x10F,STD,8,2026-01-28T18:42:53.839971,03 00 03 00 DD 71 55 3D,03000300,0.000000
3866,0,0x110,STD,8,2026-01-28T18:42:53.863976,03 00 03 00 58 77 64 48,03000300,0.000000
3867,0,0x10F,STD,8,2026-01-28T18:42:53.920532,03 00 03 00 C6 CA 33 3D,03000300,0.000000
3868,0,0x110,STD,8,2026-01-28T18:42:53.944538,03 00 03 00 BF BB 16 49,03000300,0.000000
3869,0,0x10F,STD,8,2026-01-28T18:42:54.001551,03 00 03 00 B3 44 43 3D,03000300,0.000000
3870,0,0x110,STD,8,2026-01-28T18:42:54.025556,03 00 03 00 75 90 01 49,03000300,0.000000
3871,0,0x110,STD,8,2026-01-28T18:42:54.071567,03 00 02 00 26 7B 2D 41,03000200,0.000000
3872,0,0x10F,STD,8,2026-01-28T18:42:54.071567,03 00 02 00 8D 22 3E 41,03000200,0.000000
3873,0,0x110,STD,8,2026-01-28T18:42:54.073567,03 00 02 00 8D 22 3E 41,03000200,0.000000
3874,0,0x10F,STD,8,2026-01-28T18:42:54.086570,03 00 01 00 00 00 00 00,03000100,0.000000
3875,0,0x10F,STD,8,2026-01-28T18:42:54.086570,03 00 03 00 EA 09 46 3D,03000300,0.000000
3876,0,0x110,STD,8,2026-01-28T18:42:54.110575,03 00 03 00 78 4E 00 49,03000300,0.000000
3877,0,0x10F,STD,8,2026-01-28T18:42:54.167588,03 00 03 00 7B 5E 5D 3D,03000300,0.000000
3878,0,0x110,STD,8,2026-01-28T18:42:54.180591,03 00 03 00 99 7C E4 48,03000300,0.000000
3879,0,0x10F,STD,8,2026-01-28T18:42:54.237604,03 00 03 00 32 03 82 3D,03000300,0.000000
3880,0,0x110,STD,8,2026-01-28T18:42:54.261609,03 00 03 00 D2 30 BD 48,03000300,0.000000
3881,0,0x10F,STD,8,2026-01-28T18:42:54.318622,03 00 03 00 E1 DE 8F 3D,03000300,0.000000
3882,0,0x110,STD,8,2026-01-28T18:42:54.342628,03 00 03 00 FC 13 8C 48,03000300,0.000000
3883,0,0x10F,STD,8,2026-01-28T18:42:54.401641,03 00 03 00 F6 E7 9A 3D,03000300,0.000000
3884,0,0x110,STD,8,2026-01-28T18:42:54.425646,03 00 03 00 D4 65 4D 48,03000300,0.000000
3885,0,0x10F,STD,8,2026-01-28T18:42:54.482658,03 00 03 00 50 76 6F 3D,03000300,0.000000
3886,0,0x110,STD,8,2026-01-28T18:42:54.506664,03 00 03 00 DC F9 35 48,03000300,0.000000
3887,0,0x10F,STD,8,2026-01-28T18:42:54.563677,03 00 03 00 AB 4E A3 3D,03000300,0.000000
3888,0,0x110,STD,8,2026-01-28T18:42:54.587683,03 00 03 00 5D E6 5E 48,03000300,0.000000
3889,0,0x10F,STD,8,2026-01-28T18:42:54.644696,03 00 03 00 84 10 7B 3D,03000300,0.000000
3890,0,0x110,STD,8,2026-01-28T18:42:54.668701,03 00 03 00 81 38 BA 47,03000300,0.000000
3891,0,0x10F,STD,8,2026-01-28T18:42:54.725445,03 00 03 00 21 E0 92 3D,03000300,0.000000
3892,0,0x110,STD,8,2026-01-28T18:42:54.738448,03 00 03 00 6C A0 63 47,03000300,0.000000
3893,0,0x10F,STD,8,2026-01-28T18:42:54.805694,03 00 03 00 93 E6 8A 3D,03000300,0.000000
3894,0,0x110,STD,8,2026-01-28T18:42:54.818696,03 00 03 00 31 A3 EC 47,03000300,0.000000
3895,0,0x10F,STD,8,2026-01-28T18:42:54.875709,03 00 03 00 B8 00 26 3D,03000300,0.000000
3896,0,0x110,STD,8,2026-01-28T18:42:54.899217,03 00 03 00 AE 69 1F 48,03000300,0.000000
3897,0,0x10F,STD,8,2026-01-28T18:42:54.957231,03 00 03 00 63 E9 8A 3D,03000300,0.000000
3898,0,0x110,STD,8,2026-01-28T18:42:54.982236,03 00 03 00 77 6C 71 48,03000300,0.000000
3899,0,0x10F,STD,8,2026-01-28T18:42:55.039249,03 00 03 00 2B 53 00 3D,03000300,0.000000
3900,0,0x110,STD,8,2026-01-28T18:42:55.063254,03 00 03 00 76 C9 04 48,03000300,0.000000
3901,0,0x10F,STD,8,2026-01-28T18:42:55.120267,03 00 03 00 15 A1 86 3D,03000300,0.000000
3902,0,0x110,STD,8,2026-01-28T18:42:55.120267,03 00 01 00 00 00 00 00,03000100,0.000000
3903,0,0x110,STD,8,2026-01-28T18:42:55.120267,03 00 01 00 00 00 00 00,03000100,0.000000
3904,0,0x10F,STD,8,2026-01-28T18:42:55.120267,03 00 02 00 1E EF 30 41,03000200,0.000000
3905,0,0x110,STD,8,2026-01-28T18:42:55.120267,03 00 02 00 1E EF 30 41,03000200,0.000000
3906,0,0x110,STD,8,2026-01-28T18:42:55.144273,03 00 03 00 86 DC C3 48,03000300,0.000000
3907,0,0x10F,STD,8,2026-01-28T18:42:55.201285,03 00 03 00 37 90 38 3D,03000300,0.000000
3908,0,0x110,STD,8,2026-01-28T18:42:55.225291,03 00 03 00 D2 C9 8E 48,03000300,0.000000
3909,0,0x10F,STD,8,2026-01-28T18:42:55.282304,03 00 03 00 23 7C 75 3D,03000300,0.000000
3910,0,0x110,STD,8,2026-01-28T18:42:55.306309,03 00 03 00 CA 4B 19 48,03000300,0.000000
3911,0,0x10F,STD,8,2026-01-28T18:42:55.352319,03 00 03 00 66 B4 85 3D,03000300,0.000000
3912,0,0x110,STD,8,2026-01-28T18:42:55.376325,03 00 03 00 BE 6A 87 48,03000300,0.000000
3913,0,0x10F,STD,8,2026-01-28T18:42:55.433338,03 00 03 00 91 39 39 3D,03000300,0.000000
3914,0,0x110,STD,8,2026-01-28T18:42:55.457343,03 00 03 00 4B B3 FC 47,03000300,0.000000
3915,0,0x10F,STD,8,2026-01-28T18:42:55.514356,03 00 03 00 0C FE A7 3D,03000300,0.000000
3916,0,0x110,STD,8,2026-01-28T18:42:55.538361,03 00 03 00 E9 C2 B4 48,03000300,0.000000
3917,0,0x10F,STD,8,2026-01-28T18:42:55.595374,03 00 03 00 97 CA 0F 3D,03000300,0.000000
3918,0,0x110,STD,8,2026-01-28T18:42:55.619380,03 00 03 00 90 67 C9 48,03000300,0.000000
3919,0,0x10F,STD,8,2026-01-28T18:42:55.676392,03 00 03 00 CA C7 A0 3D,03000300,0.000000
3920,0,0x110,STD,8,2026-01-28T18:42:55.700398,03 00 03 00 BC 18 58 48,03000300,0.000000
3921,0,0x10F,STD,8,2026-01-28T18:42:55.757411,03 00 03 00 07 74 33 3D,03000300,0.000000
3922,0,0x110,STD,8,2026-01-28T18:42:55.781416,03 00 03 00 BC 48 C5 48,03000300,0.000000
3923,0,0x10F,STD,8,2026-01-28T18:42:55.838429,03 00 03 00 BC ED 70 3D,03000300,0.000000
3924,0,0x110,STD,8,2026-01-28T18:42:55.862434,03 00 03 00 F1 A6 85 48,03000300,0.000000
3925,0,0x10F,STD,8,2026-01-28T18:42:55.919447,03 00 03 00 FB 33 80 3D,03000300,0.000000
3926,0,0x110,STD,8,2026-01-28T18:42:55.943453,03 00 03 00 F2 A6 27 48,03000300,0.000000
3927,0,0x10F,STD,8,2026-01-28T18:42:56.000465,03 00 03 00 14 BB 06 3D,03000300,0.000000
3928,0,0x110,STD,8,2026-01-28T18:42:56.024471,03 00 03 00 12 20 5A 47,03000300,0.000000
3929,0,0x10F,STD,8,2026-01-28T18:42:56.072481,03 00 03 00 86 09 6D 3D,03000300,0.000000
3930,0,0x110,STD,8,2026-01-28T18:42:56.096487,03 00 03 00 0B 32 24 48,03000300,0.000000
3931,0,0x10F,STD,8,2026-01-28T18:42:56.153500,03 00 03 00 00 E0 F7 3C,03000300,0.000000
3932,0,0x110,STD,8,2026-01-28T18:42:56.177506,03 00 03 00 75 AD AC 48,03000300,0.000000
3933,0,0x10F,STD,8,2026-01-28T18:42:56.177506,03 00 01 00 00 00 00 00,03000100,0.000000
3934,0,0x110,STD,8,2026-01-28T18:42:56.177506,03 00 01 00 00 00 00 00,03000100,0.000000
3935,0,0x10F,STD,8,2026-01-28T18:42:56.177506,03 00 02 00 1E EF 30 41,03000200,0.000000
3936,0,0x110,STD,8,2026-01-28T18:42:56.177506,03 00 02 00 1E EF 30 41,03000200,0.000000
3937,0,0x10F,STD,8,2026-01-28T18:42:56.234417,03 00 03 00 FE 57 44 3D,03000300,0.000000
3938,0,0x110,STD,8,2026-01-28T18:42:56.258101,03 00 03 00 59 48 7D 48,03000300,0.000000
3939,0,0x10F,STD,8,2026-01-28T18:42:56.314014,03 00 03 00 7E 85 30 3D,03000300,0.000000
3940,0,0x110,STD,8,2026-01-28T18:42:56.338020,03 00 03 00 CE 9E 0B 48,03000300,0.000000
3941,0,0x10F,STD,8,2026-01-28T18:42:56.398986,03 00 03 00 FA A4 49 3D,03000300,0.000000
3942,0,0x110,STD,8,2026-01-28T18:42:56.422976,03 00 03 00 05 79 8F 48,03000300,0.000000
3943,0,0x10F,STD,8,2026-01-28T18:42:56.469096,03 00 03 00 29 68 50 3D,03000300,0.000000
3944,0,0x110,STD,8,2026-01-28T18:42:56.493102,03 00 03 00 B8 DF 4F 48,03000300,0.000000
3945,0,0x10F,STD,8,2026-01-28T18:42:56.549991,03 00 03 00 BD 28 0E 3D,03000300,0.000000
3946,0,0x110,STD,8,2026-01-28T18:42:56.573996,03 00 03 00 41 37 66 47,03000300,0.000000
3947,0,0x10F,STD,8,2026-01-28T18:42:56.631009,03 00 03 00 68 35 6E 3D,03000300,0.000000
3948,0,0x110,STD,8,2026-01-28T18:42:56.655015,03 00 03 00 EF F2 4C 48,03000300,0.000000
3949,0,0x10F,STD,8,2026-01-28T18:42:56.712027,03 00 03 00 30 F6 02 3D,03000300,0.000000
3950,0,0x110,STD,8,2026-01-28T18:42:56.736033,03 00 03 00 CC B3 91 48,03000300,0.000000
3951,0,0x10F,STD,8,2026-01-28T18:42:56.792969,03 00 03 00 36 0F 4D 3D,03000300,0.000000
3952,0,0x110,STD,8,2026-01-28T18:42:56.816974,03 00 03 00 58 6C 18 48,03000300,0.000000
3953,0,0x10F,STD,8,2026-01-28T18:42:56.873554,03 00 03 00 33 CE 3A 3D,03000300,0.000000
3954,0,0x110,STD,8,2026-01-28T18:42:56.897560,03 00 03 00 B0 20 18 48,03000300,0.000000
3955,0,0x10F,STD,8,2026-01-28T18:42:56.954573,03 00 03 00 0B D6 39 3D,03000300,0.000000
3956,0,0x110,STD,8,2026-01-28T18:42:56.978578,03 00 03 00 76 84 8D 48,03000300,0.000000
3957,0,0x10F,STD,8,2026-01-28T18:42:57.035373,03 00 03 00 72 65 7F 3D,03000300,0.000000
3958,0,0x110,STD,8,2026-01-28T18:42:57.059380,03 00 03 00 70 77 28 48,03000300,0.000000
3959,0,0x10F,STD,8,2026-01-28T18:42:57.115956,03 00 03 00 71 9C 2A 3D,03000300,0.000000
3960,0,0x110,STD,8,2026-01-28T18:42:57.139961,03 00 03 00 10 65 11 48,03000300,0.000000
3961,0,0x10F,STD,8,2026-01-28T18:42:57.196974,03 00 03 00 DB CE 5D 3D,03000300,0.000000
3962,0,0x110,STD,8,2026-01-28T18:42:57.220980,03 00 03 00 CF 07 39 48,03000300,0.000000
3963,0,0x10F,STD,8,2026-01-28T18:42:57.220980,03 00 01 00 00 00 00 00,03000100,0.000000
3964,0,0x110,STD,8,2026-01-28T18:42:57.220980,03 00 01 00 00 00 00 00,03000100,0.000000
3965,0,0x10F,STD,8,2026-01-28T18:42:57.220980,03 00 02 00 56 EB 3E 41,03000200,0.000000
3966,0,0x110,STD,8,2026-01-28T18:42:57.220980,03 00 02 00 56 EB 3E 41,03000200,0.000000
3967,0,0x10F,STD,8,2026-01-28T18:42:57.266990,03 00 03 00 1D F8 5E 3D,03000300,0.000000
3968,0,0x110,STD,8,2026-01-28T18:42:57.290995,03 00 03 00 B3 1F CF 47,03000300,0.000000
3969,0,0x10F,STD,8,2026-01-28T18:42:57.347510,03 00 03 00 5A C0 83 3D,03000300,0.000000
3970,0,0x110,STD,8,2026-01-28T18:42:57.371516,03 00 03 00 04 4A C0 47,03000300,0.000000
3971,0,0x10F,STD,8,2026-01-28T18:42:57.428528,03 00 03 00 71 C8 82 3D,03000300,0.000000
3972,0,0x110,STD,8,2026-01-28T18:42:57.452534,03 00 03 00 EC 2C C3 48,03000300,0.000000
3973,0,0x10F,STD,8,2026-01-28T18:42:57.509547,03 00 03 00 A7 7B 6B 3D,03000300,0.000000
3974,0,0x110,STD,8,2026-01-28T18:42:57.533552,03 00 03 00 57 3D A1 48,03000300,0.000000
3975,0,0x10F,STD,8,2026-01-28T18:42:57.590566,03 00 03 00 E8 9C 74 3D,03000300,0.000000
3976,0,0x110,STD,8,2026-01-28T18:42:57.614570,03 00 03 00 6C A2 77 48,03000300,0.000000
3977,0,0x10F,STD,8,2026-01-28T18:42:57.671583,03 00 03 00 FD 27 4E 3D,03000300,0.000000
3978,0,0x110,STD,8,2026-01-28T18:42:57.695589,03 00 03 00 30 D5 C6 48,03000300,0.000000
3979,0,0x10F,STD,8,2026-01-28T18:42:57.751967,03 00 03 00 1A 42 4B 3D,03000300,0.000000
3980,0,0x110,STD,8,2026-01-28T18:42:57.775973,03 00 03 00 2D CF DD 48,03000300,0.000000
3981,0,0x10F,STD,8,2026-01-28T18:42:57.832985,03 00 03 00 50 24 36 3D,03000300,0.000000
3982,0,0x110,STD,8,2026-01-28T18:42:57.856991,03 00 03 00 31 E9 16 49,03000300,0.000000
3983,0,0x10F,STD,8,2026-01-28T18:42:57.914004,03 00 03 00 C2 D8 8A 3D,03000300,0.000000
3984,0,0x110,STD,8,2026-01-28T18:42:57.938009,03 00 03 00 27 0C D4 48,03000300,0.000000
3985,0,0x10F,STD,8,2026-01-28T18:42:57.984019,03 00 03 00 83 D5 2C 3D,03000300,0.000000
3986,0,0x110,STD,8,2026-01-28T18:42:58.008025,03 00 03 00 AE A5 B4 48,03000300,0.000000
3987,0,0x10F,STD,8,2026-01-28T18:42:58.065038,03 00 03 00 A1 46 38 3D,03000300,0.000000
3988,0,0x110,STD,8,2026-01-28T18:42:58.089043,03 00 03 00 00 97 A6 48,03000300,0.000000
3989,0,0x10F,STD,8,2026-01-28T18:42:58.146056,03 00 03 00 E6 C1 57 3D,03000300,0.000000
3990,0,0x110,STD,8,2026-01-28T18:42:58.170062,03 00 03 00 2A 89 C4 48,03000300,0.000000
3991,0,0x10F,STD,8,2026-01-28T18:42:58.227074,03 00 03 00 2F 28 EF 3C,03000300,0.000000
3992,0,0x110,STD,8,2026-01-28T18:42:58.251080,03 00 03 00 1E EC 4C 48,03000300,0.000000
3993,0,0x10F,STD,8,2026-01-28T18:42:58.285914,03 00 01 00 00 00 00 00,03000100,0.000000
3994,0,0x110,STD,8,2026-01-28T18:42:58.285914,03 00 02 00 50 91 41 41,03000200,0.000000
3995,0,0x10F,STD,8,2026-01-28T18:42:58.285914,03 00 01 00 00 00 00 00,03000100,0.000000
3996,0,0x110,STD,8,2026-01-28T18:42:58.285914,03 00 01 00 00 00 00 00,03000100,0.000000
3997,0,0x10F,STD,8,2026-01-28T18:42:58.309922,03 00 03 00 D3 45 4E 3D,03000300,0.000000
3998,0,0x110,STD,8,2026-01-28T18:42:58.333927,03 00 03 00 C8 22 2D 48,03000300,0.000000
3999,0,0x10F,STD,8,2026-01-28T18:42:58.390940,03 00 03 00 CA 19 AD 3C,03000300,0.000000
4000,0,0x110,STD,8,2026-01-28T18:42:58.414945,03 00 03 00 6C F0 D8 47,03000300,0.000000
4001,0,0x10F,STD,8,2026-01-28T18:42:58.471919,03 00 03 00 15 A9 F8 3C,03000300,0.000000
4002,0,0x110,STD,8,2026-01-28T18:42:58.495577,03 00 03 00 CE 6C B2 48,03000300,0.000000
4003,0,0x10F,STD,8,2026-01-28T18:42:58.541131,03 00 03 00 B6 1B C8 3C,03000300,0.000000
4004,0,0x110,STD,8,2026-01-28T18:42:58.565137,03 00 03 00 19 3A 89 48,03000300,0.000000
4005,0,0x10F,STD,8,2026-01-28T18:42:58.622149,03 00 03 00 24 94 B8 3C,03000300,0.000000
4006,0,0x110,STD,8,2026-01-28T18:42:58.646154,03 00 03 00 DF AE C1 48,03000300,0.000000
4007,0,0x10F,STD,8,2026-01-28T18:42:58.702671,03 00 03 00 8C 17 6D 3D,03000300,0.000000
4008,0,0x110,STD,8,2026-01-28T18:42:58.726180,03 00 03 00 9E 45 86 48,03000300,0.000000
4009,0,0x10F,STD,8,2026-01-28T18:42:58.783192,03 00 03 00 63 6A 59 3D,03000300,0.000000
4010,0,0x110,STD,8,2026-01-28T18:42:58.807199,03 00 03 00 A5 A3 A0 47,03000300,0.000000
4011,0,0x10F,STD,8,2026-01-28T18:42:58.864211,03 00 03 00 A9 66 92 3D,03000300,0.000000
4012,0,0x110,STD,8,2026-01-28T18:42:58.888217,03 00 03 00 D0 A4 F2 47,03000300,0.000000
4013,0,0x10F,STD,8,2026-01-28T18:42:58.945230,03 00 03 00 9A B8 89 3D,03000300,0.000000
4014,0,0x110,STD,8,2026-01-28T18:42:58.968767,03 00 03 00 B0 B0 9B 47,03000300,0.000000
4015,0,0x10F,STD,8,2026-01-28T18:42:59.025786,03 00 03 00 8A E2 58 3D,03000300,0.000000
4016,0,0x110,STD,8,2026-01-28T18:42:59.049791,03 00 03 00 6D C8 44 48,03000300,0.000000
4017,0,0x10F,STD,8,2026-01-28T18:42:59.106804,03 00 03 00 6D BE 87 3D,03000300,0.000000
4018,0,0x110,STD,8,2026-01-28T18:42:59.130809,03 00 03 00 89 CE B3 47,03000300,0.000000
4019,0,0x10F,STD,8,2026-01-28T18:42:59.187822,03 00 03 00 D3 BA 3E 3D,03000300,0.000000
4020,0,0x110,STD,8,2026-01-28T18:42:59.211827,03 00 03 00 8F 1F 69 48,03000300,0.000000
4021,0,0x10F,STD,8,2026-01-28T18:42:59.268441,03 00 03 00 87 56 74 3D,03000300,0.000000
4022,0,0x110,STD,8,2026-01-28T18:42:59.292446,03 00 03 00 0E 77 9E 48,03000300,0.000000
4023,0,0x10F,STD,8,2026-01-28T18:42:59.338457,03 00 03 00 1B 7F FA 3C,03000300,0.000000
4024,0,0x10F,STD,8,2026-01-28T18:42:59.351460,03 00 02 00 50 91 41 41,03000200,0.000000
4025,0,0x10F,STD,8,2026-01-28T18:42:59.351460,03 00 02 00 31 73 33 41,03000200,0.000000
4026,0,0x110,STD,8,2026-01-28T18:42:59.351460,03 00 02 00 31 73 33 41,03000200,0.000000
4027,0,0x10F,STD,8,2026-01-28T18:42:59.351460,03 00 01 00 00 00 00 00,03000100,0.000000
4028,0,0x110,STD,8,2026-01-28T18:42:59.364463,03 00 03 00 76 40 01 48,03000300,0.000000
4029,0,0x10F,STD,8,2026-01-28T18:42:59.421475,03 00 03 00 9D 36 31 3D,03000300,0.000000
4030,0,0x110,STD,8,2026-01-28T18:42:59.445481,03 00 03 00 97 50 2B 48,03000300,0.000000
4031,0,0x10F,STD,8,2026-01-28T18:42:59.502494,03 00 03 00 07 05 14 3D,03000300,0.000000
4032,0,0x110,STD,8,2026-01-28T18:42:59.526499,03 00 03 00 A0 13 A0 48,03000300,0.000000
4033,0,0x10F,STD,8,2026-01-28T18:42:59.583512,03 00 03 00 C2 A7 0F 3D,03000300,0.000000
4034,0,0x110,STD,8,2026-01-28T18:42:59.607517,03 00 03 00 BC EA 82 48,03000300,0.000000
4035,0,0x10F,STD,8,2026-01-28T18:42:59.664530,03 00 03 00 45 FF 14 3D,03000300,0.000000
4036,0,0x110,STD,8,2026-01-28T18:42:59.688536,03 00 03 00 65 95 0C 48,03000300,0.000000
4037,0,0x10F,STD,8,2026-01-28T18:42:59.745549,03 00 03 00 BC 81 F1 3C,03000300,0.000000
4038,0,0x110,STD,8,2026-01-28T18:42:59.769554,03 00 03 00 13 29 68 48,03000300,0.000000
4039,0,0x10F,STD,8,2026-01-28T18:42:59.826567,03 00 03 00 86 A0 46 3D,03000300,0.000000
4040,0,0x110,STD,8,2026-01-28T18:42:59.850572,03 00 03 00 BD 8D C4 48,03000300,0.000000
4041,0,0x10F,STD,8,2026-01-28T18:42:59.907088,03 00 03 00 3A 9B 21 3D,03000300,0.000000
4042,0,0x110,STD,8,2026-01-28T18:42:59.920092,03 00 03 00 1B C6 7C 48,03000300,0.000000
4043,0,0x10F,STD,8,2026-01-28T18:42:59.977104,03 00 03 00 26 01 55 3D,03000300,0.000000
4044,0,0x110,STD,8,2026-01-28T18:43:00.001110,03 00 03 00 C0 9A A5 47,03000300,0.000000
4045,0,0x10F,STD,8,2026-01-28T18:43:00.058123,03 00 03 00 00 53 4D 3D,03000300,0.000000
4046,0,0x110,STD,8,2026-01-28T18:43:00.082128,03 00 03 00 74 99 A6 48,03000300,0.000000
4047,0,0x10F,STD,8,2026-01-28T18:43:00.139141,03 00 03 00 16 8C 22 3D,03000300,0.000000
4048,0,0x110,STD,8,2026-01-28T18:43:00.163146,03 00 03 00 C5 FA 16 49,03000300,0.000000
4049,0,0x10F,STD,8,2026-01-28T18:43:00.220159,03 00 03 00 E6 67 86 3D,03000300,0.000000
