Record_Number,Channel,CAN_ID_Hex,Frame_Type,Length,Timestamp,Data_Hex,First_4_Bytes,Float_Value
4694,0,0x110,STD,8,2026-01-28T18:49:08.906776,03 00 03 00 65 F1 E3 47,03000300,0.000000
4695,0,0x10F,STD,8,2026-01-28T18:49:08.963789,03 00 03 00 4C 28 B4 3C,03000300,0.000000
4696,0,0x110,STD,8,2026-01-28T18:49:08.987794,03 00 03 00 CE 5E DF 47,03000300,0.000000
4697,0,0x10F,STD,8,2026-01-28T18:49:09.044344,03 00 03 00 EB B7 52 3C,03000300,0.000000
4698,0,0x110,STD,8,2026-01-28T18:49:09.067909,03 00 03 00 8E 61 F4 47,03000300,0.000000
4699,0,0x10F,STD,8,2026-01-28T18:49:09.124726,03 00 03 00 96 1F 9F 3C,03000300,0.000000
4700,0,0x110,STD,8,2026-01-28T18:49:09.148733,03 00 03 00 6C 0C 39 47,03000300,0.000000
4701,0,0x10F,STD,8,2026-01-28T18:49:09.205746,03 00 03 00 76 72 92 3C,03000300,0.000000
4702,0,0x110,STD,8,2026-01-28T18:49:09.229751,03 00 03 00 E1 11 8C 47,03000300,0.000000
4703,0,0x10F,STD,8,2026-01-28T18:49:09.286764,03 00 03 00 3F 2D 6C 3C,03000300,0.000000
4704,0,0x110,STD,8,2026-01-28T18:49:09.310769,03 00 03 00 CA 19 6B 47,03000300,0.000000
4705,0,0x10F,STD,8,2026-01-28T18:49:09.367782,03 00 03 00 F2 70 D5 3C,03000300,0.000000
4706,0,0x110,STD,8,2026-01-28T18:49:09.391788,03 00 03 00 16 3D C4 47,03000300,0.000000
4707,0,0x10F,STD,8,2026-01-28T18:49:09.448801,03 00 03 00 E5 12 5A 3C,03000300,0.000000
4708,0,0x110,STD,8,2026-01-28T18:49:09.472806,03 00 03 00 DB A6 92 47,03000300,0.000000
4709,0,0x10F,STD,8,2026-01-28T18:49:09.529819,03 00 03 00 05 E3 CF 3C,03000300,0.000000
4710,0,0x110,STD,8,2026-01-28T18:49:09.553824,03 00 03 00 AA A2 2E 47,03000300,0.000000
4711,0,0x10F,STD,8,2026-01-28T18:49:09.599835,03 00 03 00 DF 8B BF 3C,03000300,0.000000
4712,0,0x110,STD,8,2026-01-28T18:49:09.623840,03 00 03 00 C5 B4 FD 47,03000300,0.000000
4713,0,0x10F,STD,8,2026-01-28T18:49:09.680852,03 00 01 00 00 00 00 00,03000100,0.000000
4714,0,0x110,STD,8,2026-01-28T18:49:09.680852,03 00 01 00 00 00 00 00,03000100,0.000000
4715,0,0x10F,STD,8,2026-01-28T18:49:09.681853,03 00 02 00 5F FE 42 41,03000200,0.000000
4716,0,0x110,STD,8,2026-01-28T18:49:09.681853,03 00 02 00 5F FE 42 41,03000200,0.000000
4717,0,0x10F,STD,8,2026-01-28T18:49:09.681853,03 00 03 00 D3 7F 37 3C,03000300,0.000000
4718,0,0x110,STD,8,2026-01-28T18:49:09.705858,03 00 03 00 DE 0F CA 47,03000300,0.000000
4719,0,0x10F,STD,8,2026-01-28T18:49:09.762871,03 00 03 00 A0 38 91 3C,03000300,0.000000
4720,0,0x110,STD,8,2026-01-28T18:49:09.786877,03 00 03 00 01 1B D2 47,03000300,0.000000
4721,0,0x10F,STD,8,2026-01-28T18:49:09.843889,03 00 03 00 98 9F 02 3D,03000300,0.000000
4722,0,0x110,STD,8,2026-01-28T18:49:09.867895,03 00 03 00 DC 53 1F 48,03000300,0.000000
4723,0,0x10F,STD,8,2026-01-28T18:49:09.924908,03 00 03 00 05 1B 00 3D,03000300,0.000000
4724,0,0x110,STD,8,2026-01-28T18:49:09.948913,03 00 03 00 AE FE B5 47,03000300,0.000000
4725,0,0x10F,STD,8,2026-01-28T18:49:09.998924,03 00 03 00 59 CD 6D 3C,03000300,0.000000
4726,0,0x110,STD,8,2026-01-28T18:49:10.022930,03 00 03 00 AE 80 83 47,03000300,0.000000
4727,0,0x10F,STD,8,2026-01-28T18:49:10.079942,03 00 03 00 D7 D3 93 3C,03000300,0.000000
4728,0,0x110,STD,8,2026-01-28T18:49:10.103948,03 00 03 00 B1 A0 1A 48,03000300,0.000000
4729,0,0x10F,STD,8,2026-01-28T18:49:10.160961,03 00 03 00 E6 93 11 3C,03000300,0.000000
4730,0,0x110,STD,8,2026-01-28T18:49:10.184966,03 00 03 00 CA 9D 29 48,03000300,0.000000
4731,0,0x10F,STD,8,2026-01-28T18:49:10.241979,03 00 03 00 C1 7B 0F 3C,03000300,0.000000
4732,0,0x110,STD,8,2026-01-28T18:49:10.265984,03 00 03 00 FC DB 27 48,03000300,0.000000
4733,0,0x10F,STD,8,2026-01-28T18:49:10.322998,03 00 03 00 E0 D2 1A 3C,03000300,0.000000
4734,0,0x110,STD,8,2026-01-28T18:49:10.346011,03 00 03 00 DF D9 55 48,03000300,0.000000
4735,0,0x10F,STD,8,2026-01-28T18:49:10.400527,03 00 03 00 B5 01 6D 3C,03000300,0.000000
4736,0,0x110,STD,8,2026-01-28T18:49:10.424533,03 00 03 00 CF CC 4E 48,03000300,0.000000
4737,0,0x10F,STD,8,2026-01-28T18:49:10.481545,03 00 03 00 FD 87 53 3B,03000300,0.000000
4738,0,0x110,STD,8,2026-01-28T18:49:10.505551,03 00 03 00 C2 DC 05 48,03000300,0.000000
4739,0,0x10F,STD,8,2026-01-28T18:49:10.562564,03 00 03 00 07 26 F5 3B,03000300,0.000000
4740,0,0x110,STD,8,2026-01-28T18:49:10.586569,03 00 03 00 E1 31 C4 47,03000300,0.000000
4741,0,0x10F,STD,8,2026-01-28T18:49:10.642871,03 00 03 00 C7 E0 B2 3C,03000300,0.000000
4742,0,0x110,STD,8,2026-01-28T18:49:10.666877,03 00 03 00 68 2C A0 47,03000300,0.000000
4743,0,0x10F,STD,8,2026-01-28T18:49:10.723890,03 00 03 00 C2 9E 46 3C,03000300,0.000000
4744,0,0x110,STD,8,2026-01-28T18:49:10.747895,03 00 03 00 4F F5 82 47,03000300,0.000000
4745,0,0x10F,STD,8,2026-01-28T18:49:10.782903,03 00 01 00 00 00 00 00,03000100,0.000000
4746,0,0x110,STD,8,2026-01-28T18:49:10.782903,03 00 01 00 00 00 00 00,03000100,0.000000
4747,0,0x10F,STD,8,2026-01-28T18:49:10.782903,03 00 02 00 F2 8C 2E 41,03000200,0.000000
4748,0,0x110,STD,8,2026-01-28T18:49:10.782903,03 00 02 00 F2 8C 2E 41,03000200,0.000000
4749,0,0x10F,STD,8,2026-01-28T18:49:10.795906,03 00 03 00 CA 94 D8 3C,03000300,0.000000
4750,0,0x110,STD,8,2026-01-28T18:49:10.830914,03 00 03 00 58 48 FE 47,03000300,0.000000
4751,0,0x10F,STD,8,2026-01-28T18:49:10.876924,03 00 03 00 C3 ED A1 3C,03000300,0.000000
4752,0,0x110,STD,8,2026-01-28T18:49:10.900930,03 00 03 00 A5 E8 15 48,03000300,0.000000
4753,0,0x10F,STD,8,2026-01-28T18:49:10.957942,03 00 03 00 56 B3 A6 3C,03000300,0.000000
4754,0,0x110,STD,8,2026-01-28T18:49:10.981948,03 00 03 00 94 DD 09 48,03000300,0.000000
4755,0,0x10F,STD,8,2026-01-28T18:49:11.038961,03 00 03 00 72 BC E0 3C,03000300,0.000000
4756,0,0x110,STD,8,2026-01-28T18:49:11.062966,03 00 03 00 C9 20 22 48,03000300,0.000000
4757,0,0x10F,STD,8,2026-01-28T18:49:11.119978,03 00 03 00 21 6F 9D 3C,03000300,0.000000
4758,0,0x110,STD,8,2026-01-28T18:49:11.143984,03 00 03 00 20 66 18 48,03000300,0.000000
4759,0,0x10F,STD,8,2026-01-28T18:49:11.200570,03 00 03 00 C0 5B FD 3C,03000300,0.000000
4760,0,0x110,STD,8,2026-01-28T18:49:11.224079,03 00 03 00 B7 66 04 48,03000300,0.000000
4761,0,0x10F,STD,8,2026-01-28T18:49:11.280697,03 00 03 00 27 B1 AE 3C,03000300,0.000000
4762,0,0x110,STD,8,2026-01-28T18:49:11.304659,03 00 03 00 86 D8 69 47,03000300,0.000000
4763,0,0x10F,STD,8,2026-01-28T18:49:11.361671,03 00 03 00 87 5B 01 3C,03000300,0.000000
4764,0,0x110,STD,8,2026-01-28T18:49:11.385677,03 00 03 00 5B F5 31 47,03000300,0.000000
4765,0,0x10F,STD,8,2026-01-28T18:49:11.441123,03 00 03 00 53 AA 11 3C,03000300,0.000000
4766,0,0x110,STD,8,2026-01-28T18:49:11.465129,03 00 03 00 73 FA 94 47,03000300,0.000000
4767,0,0x10F,STD,8,2026-01-28T18:49:11.521663,03 00 03 00 DE EA 3F 3C,03000300,0.000000
4768,0,0x110,STD,8,2026-01-28T18:49:11.545668,03 00 03 00 64 74 0D 48,03000300,0.000000
4769,0,0x10F,STD,8,2026-01-28T18:49:11.602681,03 00 03 00 94 CB 03 3C,03000300,0.000000
4770,0,0x110,STD,8,2026-01-28T18:49:11.626191,03 00 03 00 49 E5 33 48,03000300,0.000000
4771,0,0x10F,STD,8,2026-01-28T18:49:11.682582,03 00 03 00 9A 46 7F 3C,03000300,0.000000
4772,0,0x110,STD,8,2026-01-28T18:49:11.706587,03 00 03 00 69 43 0E 48,03000300,0.000000
4773,0,0x10F,STD,8,2026-01-28T18:49:11.752598,03 00 03 00 E2 A7 94 3C,03000300,0.000000
4774,0,0x110,STD,8,2026-01-28T18:49:11.776603,03 00 03 00 C0 D0 3B 48,03000300,0.000000
4775,0,0x10F,STD,8,2026-01-28T18:49:11.833643,03 00 03 00 8A A3 E4 3C,03000300,0.000000
4776,0,0x110,STD,8,2026-01-28T18:49:11.857648,03 00 03 00 5C DE 4C 48,03000300,0.000000
4777,0,0x10F,STD,8,2026-01-28T18:49:11.870651,03 00 01 00 00 00 00 00,03000100,0.000000
4778,0,0x110,STD,8,2026-01-28T18:49:11.870651,03 00 01 00 00 00 00 00,03000100,0.000000
4779,0,0x10F,STD,8,2026-01-28T18:49:11.870651,03 00 02 00 07 CA 37 41,03000200,0.000000
4780,0,0x110,STD,8,2026-01-28T18:49:11.870651,03 00 02 00 07 CA 37 41,03000200,0.000000
4781,0,0x10F,STD,8,2026-01-28T18:49:11.916662,03 00 03 00 CF 29 C7 3C,03000300,0.000000
4782,0,0x110,STD,8,2026-01-28T18:49:11.940172,03 00 03 00 3B E4 49 48,03000300,0.000000
4783,0,0x10F,STD,8,2026-01-28T18:49:11.997184,03 00 03 00 12 57 A5 3C,03000300,0.000000
4784,0,0x110,STD,8,2026-01-28T18:49:12.020783,03 00 03 00 08 67 1C 48,03000300,0.000000
4785,0,0x10F,STD,8,2026-01-28T18:49:12.077796,03 00 03 00 90 18 A2 3C,03000300,0.000000
4786,0,0x110,STD,8,2026-01-28T18:49:12.101801,03 00 03 00 34 11 22 48,03000300,0.000000
4787,0,0x10F,STD,8,2026-01-28T18:49:12.158814,03 00 03 00 AD 61 86 3C,03000300,0.000000
4788,0,0x110,STD,8,2026-01-28T18:49:12.182819,03 00 03 00 3F 38 03 48,03000300,0.000000
4789,0,0x10F,STD,8,2026-01-28T18:49:12.239833,03 00 03 00 FD 84 83 3C,03000300,0.000000
4790,0,0x110,STD,8,2026-01-28T18:49:12.263838,03 00 03 00 73 1E A8 47,03000300,0.000000
4791,0,0x10F,STD,8,2026-01-28T18:49:12.309848,03 00 03 00 05 B3 AC 3C,03000300,0.000000
4792,0,0x110,STD,8,2026-01-28T18:49:12.344360,03 00 03 00 C9 2D C3 47,03000300,0.000000
4793,0,0x10F,STD,8,2026-01-28T18:49:12.396371,03 00 03 00 1A 7C A0 3C,03000300,0.000000
4794,0,0x110,STD,8,2026-01-28T18:49:12.420377,03 00 03 00 79 55 5E 48,03000300,0.000000
4795,0,0x10F,STD,8,2026-01-28T18:49:12.477390,03 00 03 00 3F E7 B2 3C,03000300,0.000000
4796,0,0x110,STD,8,2026-01-28T18:49:12.501395,03 00 03 00 DC AE 57 48,03000300,0.000000
4797,0,0x10F,STD,8,2026-01-28T18:49:12.558408,03 00 03 00 E8 E2 B4 3C,03000300,0.000000
4798,0,0x110,STD,8,2026-01-28T18:49:12.582413,03 00 03 00 36 B1 1A 48,03000300,0.000000
4799,0,0x10F,STD,8,2026-01-28T18:49:12.628424,03 00 03 00 A3 49 BE 3C,03000300,0.000000
4800,0,0x110,STD,8,2026-01-28T18:49:12.663432,03 00 03 00 23 B4 85 48,03000300,0.000000
4801,0,0x10F,STD,8,2026-01-28T18:49:12.709442,03 00 03 00 E0 5A 9C 3C,03000300,0.000000
4802,0,0x110,STD,8,2026-01-28T18:49:12.733447,03 00 03 00 5E 28 15 48,03000300,0.000000
4803,0,0x10F,STD,8,2026-01-28T18:49:12.790460,03 00 03 00 06 EC 84 3C,03000300,0.000000
4804,0,0x110,STD,8,2026-01-28T18:49:12.814466,03 00 03 00 67 8E 02 48,03000300,0.000000
4805,0,0x10F,STD,8,2026-01-28T18:49:12.871478,03 00 03 00 B8 0B B6 3C,03000300,0.000000
4806,0,0x110,STD,8,2026-01-28T18:49:12.895484,03 00 03 00 BA EE 41 48,03000300,0.000000
4807,0,0x10F,STD,8,2026-01-28T18:49:12.952497,03 00 01 00 00 00 00 00,03000100,0.000000
4808,0,0x10F,STD,8,2026-01-28T18:49:12.952497,03 00 01 00 00 00 00 00,03000100,0.000000
4809,0,0x110,STD,8,2026-01-28T18:49:12.952497,03 00 01 00 00 00 00 00,03000100,0.000000
4810,0,0x110,STD,8,2026-01-28T18:49:12.952497,03 00 01 00 00 00 00 00,03000100,0.000000
4811,0,0x10F,STD,8,2026-01-28T18:49:12.955497,03 00 02 00 4C 19 30 41,03000200,0.000000
4812,0,0x110,STD,8,2026-01-28T18:49:12.980503,03 00 03 00 9F 07 2C 48,03000300,0.000000
4813,0,0x10F,STD,8,2026-01-28T18:49:13.037516,03 00 03 00 1A 7B 9C 3C,03000300,0.000000
4814,0,0x110,STD,8,2026-01-28T18:49:13.061025,03 00 03 00 BB D1 48 47,03000300,0.000000
4815,0,0x10F,STD,8,2026-01-28T18:49:13.110036,03 00 03 00 9A F0 0D 3D,03000300,0.000000
4816,0,0x110,STD,8,2026-01-28T18:49:13.134042,03 00 03 00 92 F0 D4 47,03000300,0.000000
4817,0,0x10F,STD,8,2026-01-28T18:49:13.191055,03 00 03 00 03 2D EE 3C,03000300,0.000000
4818,0,0x110,STD,8,2026-01-28T18:49:13.215060,03 00 03 00 50 73 BF 47,03000300,0.000000
4819,0,0x10F,STD,8,2026-01-28T18:49:13.272073,03 00 03 00 93 69 88 3C,03000300,0.000000
4820,0,0x110,STD,8,2026-01-28T18:49:13.296078,03 00 03 00 34 3E 32 47,03000300,0.000000
4821,0,0x10F,STD,8,2026-01-28T18:49:13.353090,03 00 03 00 F9 4A 15 3D,03000300,0.000000
4822,0,0x110,STD,8,2026-01-28T18:49:13.377096,03 00 03 00 4F 19 C3 47,03000300,0.000000
4823,0,0x10F,STD,8,2026-01-28T18:49:13.433643,03 00 03 00 12 46 C9 3C,03000300,0.000000
4824,0,0x110,STD,8,2026-01-28T18:49:13.457649,03 00 03 00 1C 98 97 47,03000300,0.000000
4825,0,0x10F,STD,8,2026-01-28T18:49:13.514663,03 00 03 00 5D C9 CF 3C,03000300,0.000000
4826,0,0x110,STD,8,2026-01-28T18:49:13.538179,03 00 03 00 CF A8 27 48,03000300,0.000000
4827,0,0x10F,STD,8,2026-01-28T18:49:13.595612,03 00 03 00 D4 9C DA 3C,03000300,0.000000
4828,0,0x110,STD,8,2026-01-28T18:49:13.619618,03 00 03 00 95 57 E7 47,03000300,0.000000
4829,0,0x10F,STD,8,2026-01-28T18:49:13.665629,03 00 03 00 B8 A9 CB 3C,03000300,0.000000
4830,0,0x110,STD,8,2026-01-28T18:49:13.689634,03 00 03 00 81 0C 13 48,03000300,0.000000
4831,0,0x10F,STD,8,2026-01-28T18:49:13.746044,03 00 03 00 1A 84 ED 3C,03000300,0.000000
4832,0,0x110,STD,8,2026-01-28T18:49:13.770049,03 00 03 00 ED 64 47 48,03000300,0.000000
4833,0,0x10F,STD,8,2026-01-28T18:49:13.827062,03 00 03 00 3A E6 58 3C,03000300,0.000000
4834,0,0x110,STD,8,2026-01-28T18:49:13.851067,03 00 03 00 96 EB DF 47,03000300,0.000000
4835,0,0x10F,STD,8,2026-01-28T18:49:13.907583,03 00 03 00 10 FE 66 3C,03000300,0.000000
4836,0,0x110,STD,8,2026-01-28T18:49:13.931589,03 00 03 00 1B 65 78 48,03000300,0.000000
4837,0,0x10F,STD,8,2026-01-28T18:49:13.988602,03 00 03 00 59 68 7B 3C,03000300,0.000000
4838,0,0x110,STD,8,2026-01-28T18:49:14.012607,03 00 03 00 22 74 10 48,03000300,0.000000
4839,0,0x110,STD,8,2026-01-28T18:49:14.025609,03 00 02 00 4C 19 30 41,03000200,0.000000
4840,0,0x10F,STD,8,2026-01-28T18:49:14.025609,03 00 01 00 00 00 00 00,03000100,0.000000
4841,0,0x10F,STD,8,2026-01-28T18:49:14.025609,03 00 02 00 FF 9B 35 41,03000200,0.000000
4842,0,0x110,STD,8,2026-01-28T18:49:14.027610,03 00 02 00 FF 9B 35 41,03000200,0.000000
4843,0,0x10F,STD,8,2026-01-28T18:49:14.073622,03 00 03 00 AF C7 8E 3C,03000300,0.000000
4844,0,0x110,STD,8,2026-01-28T18:49:14.097626,03 00 03 00 E2 BD 3D 48,03000300,0.000000
4845,0,0x10F,STD,8,2026-01-28T18:49:14.143637,03 00 03 00 B7 31 A7 3C,03000300,0.000000
4846,0,0x110,STD,8,2026-01-28T18:49:14.167642,03 00 03 00 A1 E0 5F 48,03000300,0.000000
4847,0,0x10F,STD,8,2026-01-28T18:49:14.224656,03 00 03 00 83 55 8D 3C,03000300,0.000000
4848,0,0x110,STD,8,2026-01-28T18:49:14.248660,03 00 03 00 18 CD D6 47,03000300,0.000000
4849,0,0x10F,STD,8,2026-01-28T18:49:14.305673,03 00 03 00 2D C1 CB 3B,03000300,0.000000
4850,0,0x110,STD,8,2026-01-28T18:49:14.329678,03 00 03 00 0C 97 05 48,03000300,0.000000
4851,0,0x10F,STD,8,2026-01-28T18:49:14.392693,03 00 03 00 A3 83 AE 3B,03000300,0.000000
4852,0,0x110,STD,8,2026-01-28T18:49:14.416698,03 00 03 00 A2 1E A3 47,03000300,0.000000
4853,0,0x10F,STD,8,2026-01-28T18:49:14.462708,03 00 03 00 4C F9 2A 3C,03000300,0.000000
4854,0,0x110,STD,8,2026-01-28T18:49:14.486714,03 00 03 00 35 60 92 47,03000300,0.000000
4855,0,0x10F,STD,8,2026-01-28T18:49:14.543727,03 00 03 00 22 5E 62 3C,03000300,0.000000
4856,0,0x110,STD,8,2026-01-28T18:49:14.567732,03 00 03 00 29 EF 57 47,03000300,0.000000
4857,0,0x10F,STD,8,2026-01-28T18:49:14.624249,03 00 03 00 60 BD FD 3B,03000300,0.000000
4858,0,0x110,STD,8,2026-01-28T18:49:14.648254,03 00 03 00 A3 66 4D 47,03000300,0.000000
4859,0,0x10F,STD,8,2026-01-28T18:49:14.705267,03 00 03 00 11 A6 38 3C,03000300,0.000000
4860,0,0x110,STD,8,2026-01-28T18:49:14.729272,03 00 03 00 BC 0D 13 48,03000300,0.000000
4861,0,0x10F,STD,8,2026-01-28T18:49:14.786285,03 00 03 00 AE 20 80 3B,03000300,0.000000
4862,0,0x110,STD,8,2026-01-28T18:49:14.810290,03 00 03 00 CD 56 4A 48,03000300,0.000000
4863,0,0x10F,STD,8,2026-01-28T18:49:14.867303,03 00 03 00 0A 94 47 3C,03000300,0.000000
4864,0,0x110,STD,8,2026-01-28T18:49:14.890813,03 00 03 00 E6 24 C4 47,03000300,0.000000
4865,0,0x10F,STD,8,2026-01-28T18:49:14.947826,03 00 03 00 57 91 B3 3B,03000300,0.000000
4866,0,0x110,STD,8,2026-01-28T18:49:14.971831,03 00 03 00 A9 15 02 48,03000300,0.000000
4867,0,0x10F,STD,8,2026-01-28T18:49:15.028844,03 00 03 00 80 D7 1F 3C,03000300,0.000000
4868,0,0x110,STD,8,2026-01-28T18:49:15.052849,03 00 03 00 53 2A 75 47,03000300,0.000000
4869,0,0x10F,STD,8,2026-01-28T18:49:15.109862,03 00 03 00 98 64 19 3C,03000300,0.000000
4870,0,0x10F,STD,8,2026-01-28T18:49:15.109862,03 00 01 00 00 00 00 00,03000100,0.000000
4871,0,0x110,STD,8,2026-01-28T18:49:15.109862,03 00 01 00 00 00 00 00,03000100,0.000000
4872,0,0x10F,STD,8,2026-01-28T18:49:15.109862,03 00 01 00 00 00 00 00,03000100,0.000000
4873,0,0x110,STD,8,2026-01-28T18:49:15.109862,03 00 01 00 00 00 00 00,03000100,0.000000
4874,0,0x110,STD,8,2026-01-28T18:49:15.133867,03 00 03 00 29 47 BE 47,03000300,0.000000
4875,0,0x10F,STD,8,2026-01-28T18:49:15.190383,03 00 03 00 3F 13 38 3C,03000300,0.000000
4876,0,0x110,STD,8,2026-01-28T18:49:15.203386,03 00 03 00 93 4C 03 48,03000300,0.000000
4877,0,0x10F,STD,8,2026-01-28T18:49:15.260399,03 00 03 00 9B 41 9C 3B,03000300,0.000000
4878,0,0x110,STD,8,2026-01-28T18:49:15.284404,03 00 03 00 73 21 8A 47,03000300,0.000000
4879,0,0x10F,STD,8,2026-01-28T18:49:15.341417,03 00 03 00 D7 A2 71 3C,03000300,0.000000
4880,0,0x110,STD,8,2026-01-28T18:49:15.365423,03 00 03 00 02 E8 A7 47,03000300,0.000000
4881,0,0x10F,STD,8,2026-01-28T18:49:15.422435,03 00 03 00 63 B0 DC 3C,03000300,0.000000
4882,0,0x110,STD,8,2026-01-28T18:49:15.446441,03 00 03 00 7E 9D 20 47,03000300,0.000000
4883,0,0x10F,STD,8,2026-01-28T18:49:15.503453,03 00 03 00 BF 50 DB 3C,03000300,0.000000
4884,0,0x110,STD,8,2026-01-28T18:49:15.526043,03 00 03 00 A2 B5 48 47,03000300,0.000000
4885,0,0x10F,STD,8,2026-01-28T18:49:15.583055,03 00 03 00 74 C1 2F 3D,03000300,0.000000
4886,0,0x110,STD,8,2026-01-28T18:49:15.607061,03 00 03 00 B7 8D 2E 48,03000300,0.000000
4887,0,0x10F,STD,8,2026-01-28T18:49:15.664074,03 00 03 00 29 71 13 3D,03000300,0.000000
4888,0,0x110,STD,8,2026-01-28T18:49:15.688079,03 00 03 00 A9 64 00 48,03000300,0.000000
4889,0,0x10F,STD,8,2026-01-28T18:49:15.745092,03 00 03 00 DF E6 1C 3D,03000300,0.000000
4890,0,0x110,STD,8,2026-01-28T18:49:15.769097,03 00 03 00 CB 01 E1 47,03000300,0.000000
4891,0,0x10F,STD,8,2026-01-28T18:49:15.826110,03 00 03 00 54 EF 19 3D,03000300,0.000000
4892,0,0x110,STD,8,2026-01-28T18:49:15.850116,03 00 03 00 CF 99 07 48,03000300,0.000000
4893,0,0x10F,STD,8,2026-01-28T18:49:15.907128,03 00 03 00 F0 6F 00 3C,03000300,0.000000
4894,0,0x110,STD,8,2026-01-28T18:49:15.930869,03 00 03 00 AA 92 41 48,03000300,0.000000
4895,0,0x10F,STD,8,2026-01-28T18:49:15.978521,03 00 03 00 02 F5 BE 3B,03000300,0.000000
4896,0,0x110,STD,8,2026-01-28T18:49:16.003527,03 00 03 00 42 8C 4B 48,03000300,0.000000
4897,0,0x10F,STD,8,2026-01-28T18:49:16.060540,03 00 03 00 AC AB B6 3B,03000300,0.000000
4898,0,0x110,STD,8,2026-01-28T18:49:16.084522,03 00 03 00 FB 3A 1C 48,03000300,0.000000
4899,0,0x10F,STD,8,2026-01-28T18:49:16.141037,03 00 03 00 9A E5 94 3B,03000300,0.000000
4900,0,0x110,STD,8,2026-01-28T18:49:16.165043,03 00 03 00 7D 9A 23 48,03000300,0.000000
4901,0,0x10F,STD,8,2026-01-28T18:49:16.188146,03 00 02 00 2B A9 2F 41,03000200,0.000000
4902,0,0x110,STD,8,2026-01-28T18:49:16.188146,03 00 02 00 2B A9 2F 41,03000200,0.000000
4903,0,0x10F,STD,8,2026-01-28T18:49:16.188146,03 00 01 00 00 00 00 00,03000100,0.000000
4904,0,0x110,STD,8,2026-01-28T18:49:16.188146,03 00 01 00 00 00 00 00,03000100,0.000000
4905,0,0x10F,STD,8,2026-01-28T18:49:16.223072,03 00 03 00 B9 68 44 3B,03000300,0.000000
4906,0,0x110,STD,8,2026-01-28T18:49:16.246030,03 00 03 00 B2 7D 85 48,03000300,0.000000
4907,0,0x10F,STD,8,2026-01-28T18:49:16.302416,03 00 03 00 51 A2 22 3C,03000300,0.000000
4908,0,0x110,STD,8,2026-01-28T18:49:16.325924,03 00 03 00 9D 4D 65 48,03000300,0.000000
4909,0,0x10F,STD,8,2026-01-28T18:49:16.384937,03 00 03 00 8F 89 66 3C,03000300,0.000000
4910,0,0x110,STD,8,2026-01-28T18:49:16.408943,03 00 03 00 A1 4A E3 47,03000300,0.000000
4911,0,0x10F,STD,8,2026-01-28T18:49:16.465457,03 00 03 00 AF BB 63 3C,03000300,0.000000
4912,0,0x110,STD,8,2026-01-28T18:49:16.489464,03 00 03 00 EA 86 C0 47,03000300,0.000000
4913,0,0x10F,STD,8,2026-01-28T18:49:16.535003,03 00 03 00 51 EF F7 3B,03000300,0.000000
4914,0,0x110,STD,8,2026-01-28T18:49:16.558605,03 00 03 00 D5 B4 C7 47,03000300,0.000000
4915,0,0x10F,STD,8,2026-01-28T18:49:16.615119,03 00 03 00 5D D7 4A 3C,03000300,0.000000
4916,0,0x110,STD,8,2026-01-28T18:49:16.639126,03 00 03 00 DC E4 EC 47,03000300,0.000000
4917,0,0x10F,STD,8,2026-01-28T18:49:16.695915,03 00 03 00 78 D3 1C 3C,03000300,0.000000
4918,0,0x110,STD,8,2026-01-28T18:49:16.719921,03 00 03 00 48 7A 15 48,03000300,0.000000
4919,0,0x10F,STD,8,2026-01-28T18:49:16.776933,03 00 03 00 38 63 57 3C,03000300,0.000000
4920,0,0x110,STD,8,2026-01-28T18:49:16.800442,03 00 03 00 43 DB DC 47,03000300,0.000000
4921,0,0x10F,STD,8,2026-01-28T18:49:16.856497,03 00 03 00 61 05 65 3C,03000300,0.000000
4922,0,0x110,STD,8,2026-01-28T18:49:16.880503,03 00 03 00 6C 74 F1 47,03000300,0.000000
4923,0,0x10F,STD,8,2026-01-28T18:49:16.937489,03 00 03 00 AC C6 A0 3C,03000300,0.000000
4924,0,0x110,STD,8,2026-01-28T18:49:16.961494,03 00 03 00 4E A6 E6 47,03000300,0.000000
4925,0,0x10F,STD,8,2026-01-28T18:49:17.017995,03 00 03 00 9F 5E D1 3C,03000300,0.000000
4926,0,0x110,STD,8,2026-01-28T18:49:17.042000,03 00 03 00 90 1C 50 47,03000300,0.000000
4927,0,0x10F,STD,8,2026-01-28T18:49:17.099013,03 00 03 00 37 08 12 3C,03000300,0.000000
4928,0,0x110,STD,8,2026-01-28T18:49:17.123018,03 00 03 00 1E 5C DD 47,03000300,0.000000
4929,0,0x10F,STD,8,2026-01-28T18:49:17.180031,03 00 03 00 52 F6 CA 3B,03000300,0.000000
4930,0,0x110,STD,8,2026-01-28T18:49:17.204036,03 00 03 00 2F FC 15 48,03000300,0.000000
4931,0,0x10F,STD,8,2026-01-28T18:49:17.261049,03 00 03 00 9C 45 88 3C,03000300,0.000000
4932,0,0x110,STD,8,2026-01-28T18:49:17.285055,03 00 03 00 0B 64 53 48,03000300,0.000000
4933,0,0x10F,STD,8,2026-01-28T18:49:17.285055,03 00 02 00 18 63 34 41,03000200,0.000000
4934,0,0x110,STD,8,2026-01-28T18:49:17.285055,03 00 02 00 18 63 34 41,03000200,0.000000
4935,0,0x110,STD,8,2026-01-28T18:49:17.287055,03 00 02 00 3F 5F 31 41,03000200,0.000000
4936,0,0x10F,STD,8,2026-01-28T18:49:17.287055,03 00 01 00 00 00 00 00,03000100,0.000000
